Beach Attributes,,,,,,,,,,,,,,,,,,,,,,,
EPA Office of Water,2/8/024,,,,,,,,,,,,,,,,,,,,,,
BEACH_ID,PRG_INT_CODE,BEACH_NAME,BEACH_COUNTY,BEACH_STATE,BEACH_TRIBE_CODE,HISTORICAL_ID_FLAG,BEACH_LEN_IN_MI,BEACH_LATEST_BEACH_YEAR,BEACH_ACCESS,OWNER_ACCESS,DORMANT_STATUS,START_LATITUDE_MEASURE,START_LONGITUDE_MEASURE,END_LATITUDE_MEASURE,END_LONGITUDE_MEASURE,SOURCE_MAP_SCALE,H_REREFENCE_DATUM_NAME,STATE_CONTACT_FIRST_NAME,STATE_CONTACT_LAST_NAME,STATE_CONTACT_AGENCY_NAME,STATE_CONTACT_TEL_NUMBER,STATE_CONTACT_URL,SOURCE_JOINKEY
MA344492,129395,Squid,BRISTOL,MA,,N,0.0366,2023,Public,Public,,41.60224,-70.91387,41.60189,-70.91335,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C04D-26FF-E063-42DE43865AE3}
MA344903,129328,Hardings (West),BARNSTABLE,MA,,N,0.16,2023,Public,Public,,41.66904,-69.99979,41.66775,-69.99723,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C04F-26FF-E063-42DE43865AE3}
MA346018,129466,Peases Point I (East),PLYMOUTH,MA,,N,0.2236,2023,Public,Private,,41.65758,-70.75775,41.65439,-70.75768,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C053-26FF-E063-42DE43865AE3}
MA349158,129456,Linnell Landing,BARNSTABLE,MA,,N,0.74,2023,Public,Public,,41.77782,-70.0486,41.78319,-70.03599,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C057-26FF-E063-42DE43865AE3}
MA349626,26088,Pavilion Beach,ESSEX,MA,,N,0.18,2023,Public,Public,,42.60882,-70.66509,42.60983,-70.66831,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C059-26FF-E063-42DE43865AE3}
MA350051,129177,Joseph Sylvia State Beach,DUKES,MA,,N,0.36,2023,Public,Public,,41.41616,-70.54789,41.41226,-70.54343,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C05B-26FF-E063-42DE43865AE3}
MA350664,129300,O'Tools,BRISTOL,MA,,N,0.15,2023,Public,Public,,41.60285,-70.90211,41.60045,-70.90184,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0A5-26FF-E063-42DE43865AE3}
MA351102,129368,Lobsterville,DUKES,MA,,N,2.94,2023,Public,Public,,41.35376,-70.81918,41.35376,-70.7687,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0A7-26FF-E063-42DE43865AE3}
MA351168,26104,Osgood,ESSEX,MA,,N,0.0351,2023,Public,Private,,42.50401,-70.88639,42.50352,-70.88655,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0AB-26FF-E063-42DE43865AE3}
MA352004,129403,Brant Rock,PLYMOUTH,MA,,N,0.3284,2023,Public,Public,,42.09435,-70.64695,42.09141,-70.64221,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0AD-26FF-E063-42DE43865AE3}
MA355509,25880,Seaview Avenue Beach,BARNSTABLE,MA,,N,0.0508,2023,Public,Public,,41.63951,-70.21469,41.63987,-70.21384,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0AF-26FF-E063-42DE43865AE3}
MA356010,162369,Andrew Harding Lane Beach,BARNSTABLE,MA,,N,0.0459,2023,Public,Public,,41.6749,-69.9476,41.6758,-69.9469,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0B5-26FF-E063-42DE43865AE3}
MA357380,129121,Dexter Lane,PLYMOUTH,MA,,N,0.0075,2023,Public,Private,,41.72489,-70.73214,41.72487,-70.732,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0B7-26FF-E063-42DE43865AE3}
MA362280,25988,Hardings (East),BARNSTABLE,MA,,N,1.1,2023,Public,Public,,41.66775,-69.99723,41.65819,-69.98279,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0BD-26FF-E063-42DE43865AE3}
MA364061,129213,Inman Road,BARNSTABLE,MA,,N,0.2,2023,Public,Public,,41.65524,-70.12146,41.65537,-70.11738,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0BF-26FF-E063-42DE43865AE3}
MA365090,129193,Trotting Park,BARNSTABLE,MA,,N,0.0668,2023,Public,Public,,41.65213,-70.16318,41.652,-70.16191,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0C1-26FF-E063-42DE43865AE3}
MA365344,163744,Standish Shores,PLYMOUTH,MA,,N,0.12,2023,Public,Private,,41.74143,-70.70286,41.7418,-70.70178,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C0C5-26FF-E063-42DE43865AE3}
MA366029,166383,Bowerman Beach Club,BARNSTABLE,MA,,N,0.12,2023,Public,Private,,41.59782,-70.64864,41.59622,-70.64764,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BE91-26FF-E063-42DE43865AE3}
MA366260,129417,Converse Point,PLYMOUTH,MA,,N,0.0208,2023,Public,Private,,41.67309,-70.74479,41.6728,-70.74465,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BE93-26FF-E063-42DE43865AE3}
MA367145,26086,Half Moon,ESSEX,MA,,N,0.0503,2023,Public,Public,,42.6047,-70.67715,42.60407,-70.67715,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BE97-26FF-E063-42DE43865AE3}
MA368655,129227,Bass River East,BARNSTABLE,MA,,N,0.07,2023,Public,Public,,41.64428,-70.19883,41.64437,-70.19753,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BE99-26FF-E063-42DE43865AE3}
MA369431,129066,Bridge Street,BARNSTABLE,MA,,Y,0.05,2023,Public,Public,,41.6216605,-70.39287623,41.62150175,-70.39397041,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C69D-26FF-E063-42DE43865AE3}
MA369693,129448,Meeting House Pond,BARNSTABLE,MA,,N,0.016,2023,Public,Public,,41.77995,-69.96196,41.77973,-69.96205,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BE9B-26FF-E063-42DE43865AE3}
MA372082,129627,Coles River Club off Harbor Rd,BRISTOL,MA,,N,0.0339,2023,Public,Private,,41.71774,-71.22485,41.71727,-71.2254,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BE9D-26FF-E063-42DE43865AE3}
MA373541,26081,Shipyard Lane,PLYMOUTH,MA,,N,0.0557,2023,Public,Public,,42.02767,-70.67104,42.02689,-70.67085,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BE9F-26FF-E063-42DE43865AE3}
MA374059,129374,White Crest,BARNSTABLE,MA,,N,0.1276,2023,Public,Public,,41.93545,-69.97937,41.93365,-69.97877,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEA5-26FF-E063-42DE43865AE3}
MA374356,129264,Little Neck,ESSEX,MA,,N,0.0407,2023,Public,Private,,42.69391,-70.79353,42.694,-70.79276,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEAD-26FF-E063-42DE43865AE3}
MA377157,129649,First Encounter - Spit River,BARNSTABLE,MA,,N,0.29,2023,Public,Public,,41.81723,-70.00407,41.81742,-70.00115,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEAF-26FF-E063-42DE43865AE3}
MA378039,129326,Cliffside Beach,NANTUCKET,MA,,N,0.0565,2023,Public,Public,,41.29651,-70.10692,41.29621,-70.10777,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEB1-26FF-E063-42DE43865AE3}
MA378466,129072,Pocasset Beach Improvement Association,BARNSTABLE,MA,,N,0.1139,2023,Public,Private,,41.68646,-70.62256,41.68671,-70.62043,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEB3-26FF-E063-42DE43865AE3}
MA380639,129376,Burton Baker,BARNSTABLE,MA,,N,0.0205,2023,Public,Public,,41.91838,-70.0312,41.91821,-70.03087,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BF27-26FF-E063-42DE43865AE3}
MA383802,129301,Tower 4,BRISTOL,MA,,Y,0.037,2023,Public,Public,,41.599755,-70.90194,41.600254,-70.901676,12500,NAD27,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C1F1-26FF-E063-42DE43865AE3}
MA388711,166392,Stone Horse Yacht Club,BARNSTABLE,MA,,N,0.01,2023,Public,Private,,41.66377,-70.06495,41.66408,-70.06427,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BF29-26FF-E063-42DE43865AE3}
MA389334,129256,Bend in the Road,DUKES,MA,,N,0.1601,2023,Public,Public,,41.40885,-70.53776,41.4077,-70.53508,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BF0D-26FF-E063-42DE43865AE3}
MA389498,129349,Tashmoo Cut,DUKES,MA,,N,0.1398,2023,Public,Public,,41.46689,-70.63169,41.46736,-70.6297,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BF0F-26FF-E063-42DE43865AE3}
MA390968,129482,Little Harbor,PLYMOUTH,MA,,N,0.4044,2023,Public,Public,,41.72876,-70.68022,41.72583,-70.6735,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFED-26FF-E063-42DE43865AE3}
MA391603,129075,Sea Pines Condominiums,BARNSTABLE,MA,,N,0.1,2023,Public,Private,,41.77307,-70.06381,41.77384,-70.06179,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFF1-26FF-E063-42DE43865AE3}
MA394028,129064,Crocker's Neck,BARNSTABLE,MA,,Y,0.053,2023,Public,Public,,41.59721647,-70.45722673,41.59749352,-70.45816472,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BCFD-26FF-E063-42DE43865AE3}
MA398852,25889,Washington Street,NANTUCKET,MA,,N,0.0175,2023,Public,Public,,41.28011,-70.09367,41.27993,-70.09343,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFF3-26FF-E063-42DE43865AE3}
MA402482,129550,Old Silver - Public Beach South,BARNSTABLE,MA,,N,0.08,2023,Public,Public,,41.62297,-70.64014,41.62194,-70.64078,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFF5-26FF-E063-42DE43865AE3}
MA403483,129419,Manhattan Avenue,BRISTOL,MA,,N,0.0873,2023,Public,Public,,41.62898,-70.87791,41.6285,-70.87652,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFF7-26FF-E063-42DE43865AE3}
MA406814,129645,Surf Drive - Pool,BARNSTABLE,MA,,N,0.06,2023,Public,Public,,41.54202,-70.61787,41.54203,-70.61673,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C009-26FF-E063-42DE43865AE3}
MA407948,26092,Dead Horse,ESSEX,MA,,N,0.081,2023,Public,Public,,42.53342,-70.87456,42.53381,-70.87314,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEB5-26FF-E063-42DE43865AE3}
MA408301,129386,Cook's Brook,BARNSTABLE,MA,,N,0.09,2023,Public,Public,,41.86547,-70.00823,41.86415,-70.00811,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEB7-26FF-E063-42DE43865AE3}
MA409715,129595,Marinelli (Jetty) Beach,DUKES,MA,,N,0.0424,2023,Public,Public,,41.46096,-70.55775,41.46163,-70.55842,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEBB-26FF-E063-42DE43865AE3}
MA410157,129233,Old Mill Point Association,BARNSTABLE,MA,,N,0.31,2023,Public,Private,,41.65823,-70.10868,41.65776,-70.11469,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEBD-26FF-E063-42DE43865AE3}
MA416713,129516,The Belmont,BARNSTABLE,MA,,N,0.0403,2023,Public,Private,,41.65537,-70.11738,41.65515,-70.11593,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEC1-26FF-E063-42DE43865AE3}
MA418548,129285,Singing - 1,ESSEX,MA,,Y,0.22,2023,Public,Public,,42.57018601,-70.75790912,42.56556937,-70.76267647,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-C69F-26FF-E063-42DE43865AE3}
MA421310,129538,Falmouth Heights West,BARNSTABLE,MA,,N,0.17,2023,Public,Public,,41.54462,-70.59726,41.54535,-70.59401,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BEC3-26FF-E063-42DE43865AE3}
MA421691,26056,Rhoda,NORFOLK,MA,,N,0.0191,2023,Public,Public,,42.26095,-70.96165,42.26119,-70.96147,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BED5-26FF-E063-42DE43865AE3}
MA423205,129331,Lighthouse,BARNSTABLE,MA,,N,0.141,2023,Public,Public,,41.67191,-69.94828,41.66993,-69.94895,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BED7-26FF-E063-42DE43865AE3}
MA424142,27418,Dane Street,ESSEX,MA,,N,0.2306,2023,Public,Public,,42.54681,-70.87151,42.54875,-70.86786,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFAD-26FF-E063-42DE43865AE3}
MA425571,162377,Children's Island - Dock,ESSEX,MA,,N,0.021,2023,Public,Private,,42.51359,-70.81708,42.51453,-70.81725,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFAF-26FF-E063-42DE43865AE3}
MA425705,129477,Point Independence,PLYMOUTH,MA,,N,0.1802,2023,Public,Public,,41.74049,-70.65204,41.74059,-70.64858,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFB1-26FF-E063-42DE43865AE3}
MA425772,129062,Craigville Beach Club,BARNSTABLE,MA,,N,0.0599,2023,Public,Private,,41.63629,-70.34353,41.63637,-70.34238,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFB3-26FF-E063-42DE43865AE3}
MA430398,25979,Pierce Beach,BRISTOL,MA,,N,0.1947,2023,Public,Public,,41.76427,-71.13431,41.76444,-71.13061,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFB5-26FF-E063-42DE43865AE3}
MA431434,129556,Nobska Beach Association,BARNSTABLE,MA,,N,0.1941,2023,Public,Private,,41.5179,-70.66074,41.51671,-70.65734,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFB7-26FF-E063-42DE43865AE3}
MA432928,129323,40th Pole 2,NANTUCKET,MA,,Y,1.16,2023,Public,Public,,41.29427549,-70.18477889,41.29413087,-70.18284591,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BCA9-26FF-E063-42DE43865AE3}
MA433361,129617,Ryder Street,BARNSTABLE,MA,,Y,0.096,2023,Public,Public,,42.049476,-70.187293,42.049881,-70.186757,12500,NAD27,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BCC5-26FF-E063-42DE43865AE3}
MA434970,129268,Crane,ESSEX,MA,,N,3.3673,2023,Public,Public,,42.69097,-70.77472,42.6626,-70.72951,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-BFB9-26FF-E063-42DE43865AE3}
MA436681,166395,Forty Steps Beach,ESSEX,MA,,N,0.06,2023,Public,Public,,42.42278,-70.90879,42.42193,-70.90899,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-CA21-26FF-E063-42DE43865AE3}
MA437252,164027,Tisbury Great Pond Beach,DUKES,MA,,N,0.35,2023,Private,Public,,41.34751,-70.65328,41.3479,-70.64646,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-CA23-26FF-E063-42DE43865AE3}
MA440390,129424,West End Lot,BARNSTABLE,MA,,N,0.0306,2023,Public,Public,,42.04164,-70.19298,42.04132,-70.19328,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-CA25-26FF-E063-42DE43865AE3}
MA442429,129236,Grey Neck,BARNSTABLE,MA,,N,0.0482,2023,Public,Public,,41.66094,-70.09971,41.66115,-70.09883,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-CA27-26FF-E063-42DE43865AE3}
MA442481,129056,Hyannis Yacht Club,BARNSTABLE,MA,,N,0.0345,2023,Public,Private,,41.63955,-70.27779,41.63905,-70.27782,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-CA29-26FF-E063-42DE43865AE3}
MA444171,129283,Black,ESSEX,MA,,N,0.3054,2023,Public,Public,,42.57867,-70.7343,42.57812,-70.72888,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-CA2B-26FF-E063-42DE43865AE3}
MA444621,129313,Scusset (DCR),BARNSTABLE,MA,,N,0.46,2023,Public,Public,,41.78204,-70.50144,41.77852,-70.49376,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-CA2D-26FF-E063-42DE43865AE3}
MA447128,129172,Yerrill,SUFFOLK,MA,,N,0.8425,2023,Public,Public,,42.36724,-70.96678,42.35628,-70.96645,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-CA2F-26FF-E063-42DE43865AE3}
MA447546,25872,Colonial Acres East,BARNSTABLE,MA,,N,0.14,2023,Public,Public,,41.64587,-70.25684,41.64472,-70.25459,100000,NAD83,Yashika,Dewani,Department of Public Health,781-429-9843,https://www.mass.gov/info-details/current-public-beach-postings,{127723E4-CA31-26FF-E063-42DE43865AE3}
